2026-03-29 06:29:23,1.1.1.1,Online,30.09,95.5
2026-03-29 06:29:23,192.168.1.1,Online,3.13,99.5
2026-03-29 06:29:33,8.8.8.8,Online,43.48,93.5
2026-03-29 06:29:33,1.1.1.1,Online,49.57,92.6
2026-03-29 06:29:33,192.168.1.1,Online,4.32,99.4
2026-03-29 06:29:43,8.8.8.8,Online,54.83,91.8
2026-03-29 06:29:43,1.1.1.1,Online,30.1,95.5
2026-03-29 06:29:43,192.168.1.1,Online,2.98,99.6
2026-03-29 06:29:53,8.8.8.8,Online,56.54,91.5
2026-03-29 06:29:53,1.1.1.1,Online,39.16,94.1
2026-03-29 06:29:53,192.168.1.1,Online,3.61,99.5
2026-03-29 06:30:03,8.8.8.8,Online,43.12,93.5
2026-03-29 06:30:03,1.1.1.1,Online,30.03,95.5
2026-03-29 06:30:03,192.168.1.1,Online,3.81,99.4
2026-03-29 06:30:14,8.8.8.8,Online,50.68,92.4
2026-03-29 06:30:14,1.1.1.1,Online,41.0,93.9
2026-03-29 06:30:14,192.168.1.1,Online,3.6,99.5
2026-03-29 06:30:24,8.8.8.8,Online,71.56,89.3
2026-03-29 06:30:24,1.1.1.1,Online,44.24,93.4
2026-03-29 06:30:24,192.168.1.1,Online,3.3,99.5
2026-03-29 06:30:34,8.8.8.8,Online,59.61,91.1
2026-03-29 06:30:34,1.1.1.1,Online,40.8,93.9
2026-03-29 06:30:34,192.168.1.1,Online,4.15,99.4
2026-03-29 06:30:44,8.8.8.8,Online,49.11,92.6
2026-03-29 06:30:44,1.1.1.1,Online,33.04,95.0
2026-03-29 06:30:44,192.168.1.1,Online,3.85,99.4
2026-03-29 06:30:54,8.8.8.8,Online,44.21,93.4
2026-03-29 06:30:54,1.1.1.1,Online,41.32,93.8
2026-03-29 06:30:54,192.168.1.1,Online,3.47,99.5
2026-03-29 06:31:04,8.8.8.8,Online,53.56,92.0
2026-03-29 06:31:04,1.1.1.1,Online,30.65,95.4
2026-03-29 06:31:04,192.168.1.1,Online,3.61,99.5
2026-03-29 06:31:14,8.8.8.8,Online,57.23,91.4
2026-03-29 06:31:14,1.1.1.1,Online,40.14,94.0
2026-03-29 06:31:14,192.168.1.1,Online,3.43,99.5
2026-03-29 06:31:25,8.8.8.8,Online,47.43,92.9
2026-03-29 06:31:25,1.1.1.1,Online,39.5,94.1
2026-03-29 06:31:25,192.168.1.1,Online,3.8,99.4
2026-03-29 06:31:35,8.8.8.8,Online,41.62,93.8
2026-03-29 06:31:35,1.1.1.1,Online,40.56,93.9
2026-03-29 06:31:35,192.168.1.1,Online,3.72,99.4
2026-03-29 06:31:45,8.8.8.8,Online,53.84,91.9
2026-03-29 06:31:45,1.1.1.1,Online,31.04,95.3
2026-03-29 06:31:45,192.168.1.1,Online,3.81,99.4
2026-03-29 06:31:55,8.8.8.8,Online,44.23,93.4
2026-03-29 06:31:55,1.1.1.1,Online,40.43,93.9
2026-03-29 06:31:55,192.168.1.1,Online,3.64,99.5
2026-03-29 06:32:05,8.8.8.8,Online,43.92,93.4
2026-03-29 06:32:05,1.1.1.1,Online,41.07,93.8
2026-03-29 06:32:05,192.168.1.1,Online,3.38,99.5
2026-03-29 06:32:15,8.8.8.8,Online,51.53,92.3
2026-03-29 06:32:15,1.1.1.1,Online,31.31,95.3
2026-03-29 06:32:15,192.168.1.1,Online,3.52,99.5
2026-03-29 06:32:25,8.8.8.8,Online,50.91,92.4
2026-03-29 06:32:25,1.1.1.1,Online,39.28,94.1
2026-03-29 06:32:25,192.168.1.1,Online,3.69,99.4
2026-03-29 06:32:36,8.8.8.8,Online,48.9,92.7
2026-03-29 06:32:36,1.1.1.1,Online,40.71,93.9
2026-03-29 06:32:36,192.168.1.1,Online,3.27,99.5
2026-03-29 06:32:46,8.8.8.8,Online,54.62,91.8
2026-03-29 06:32:46,1.1.1.1,Online,30.56,95.4
2026-03-29 06:32:46,192.168.1.1,Online,3.56,99.5
2026-03-29 06:32:56,8.8.8.8,Online,45.59,93.2
2026-03-29 06:32:56,1.1.1.1,Online,29.95,95.5
2026-03-29 06:32:56,192.168.1.1,Online,3.85,99.4
2026-03-29 06:33:06,8.8.8.8,Online,46.36,93.0
2026-03-29 06:33:06,1.1.1.1,Online,36.99,94.5
2026-03-29 06:33:06,192.168.1.1,Online,3.81,99.4
2026-03-29 06:33:16,8.8.8.8,Online,50.55,92.4
2026-03-29 06:33:16,1.1.1.1,Online,29.87,95.5
2026-03-29 06:33:16,192.168.1.1,Online,3.38,99.5
2026-03-29 06:33:26,8.8.8.8,Online,47.21,92.9
2026-03-29 06:33:26,1.1.1.1,Online,30.35,95.4
2026-03-29 06:33:26,192.168.1.1,Online,3.47,99.5
2026-03-29 06:33:36,8.8.8.8,Online,47.01,92.9
2026-03-29 06:33:36,1.1.1.1,Online,30.58,95.4
2026-03-29 06:33:36,192.168.1.1,Online,3.29,99.5
2026-03-29 06:33:46,8.8.8.8,Online,56.6,91.5
2026-03-29 06:33:46,1.1.1.1,Online,39.5,94.1
2026-03-29 06:33:46,192.168.1.1,Online,3.48,99.5
2026-03-29 06:33:57,8.8.8.8,Online,55.79,91.6
2026-03-29 06:33:57,1.1.1.1,Online,51.42,92.3
2026-03-29 06:33:57,192.168.1.1,Online,3.69,99.4
2026-03-29 06:34:07,8.8.8.8,Online,45.22,93.2
2026-03-29 06:34:07,1.1.1.1,Online,30.7,95.4
2026-03-29 06:34:07,192.168.1.1,Online,3.47,99.5
2026-03-29 06:34:17,8.8.8.8,Online,52.75,92.1
2026-03-29 06:34:17,1.1.1.1,Online,30.71,95.4
2026-03-29 06:34:17,192.168.1.1,Online,3.71,99.4
2026-03-29 06:34:27,8.8.8.8,Online,50.73,92.4
2026-03-29 06:34:27,1.1.1.1,Online,29.67,95.5
2026-03-29 06:34:27,192.168.1.1,Online,3.94,99.4
2026-03-29 06:34:37,8.8.8.8,Online,51.16,92.3
2026-03-29 06:34:37,1.1.1.1,Online,40.48,93.9
2026-03-29 06:34:37,192.168.1.1,Online,3.07,99.5
2026-03-29 06:34:47,8.8.8.8,Online,49.09,92.6
2026-03-29 06:34:47,1.1.1.1,Online,27.26,95.9
2026-03-29 06:34:47,192.168.1.1,Online,3.78,99.4
2026-03-29 06:34:57,8.8.8.8,Online,61.18,90.8
2026-03-29 06:34:57,1.1.1.1,Online,38.75,94.2
2026-03-29 06:34:57,192.168.1.1,Online,3.77,99.4
2026-03-29 06:35:08,8.8.8.8,Online,41.63,93.8
2026-03-29 06:35:08,1.1.1.1,Online,30.87,95.4
2026-03-29 06:35:08,192.168.1.1,Online,3.14,99.5
2026-03-29 06:35:18,8.8.8.8,Online,44.53,93.3
2026-03-29 06:35:18,1.1.1.1,Online,33.83,94.9
2026-03-29 06:35:18,192.168.1.1,Online,3.3,99.5
2026-03-29 06:35:28,8.8.8.8,Online,42.25,93.7
2026-03-29 06:35:28,1.1.1.1,Online,29.71,95.5
2026-03-29 06:35:28,192.168.1.1,Online,3.56,99.5
2026-03-29 06:35:38,8.8.8.8,Online,61.9,90.7
2026-03-29 06:35:38,1.1.1.1,Online,28.42,95.7
2026-03-29 06:35:38,192.168.1.1,Online,3.94,99.4
2026-03-29 06:35:48,8.8.8.8,Online,54.84,91.8
2026-03-29 06:35:48,1.1.1.1,Online,30.4,95.4
2026-03-29 06:35:48,192.168.1.1,Online,4.3,99.4
2026-03-29 06:35:58,8.8.8.8,Online,42.07,93.7
2026-03-29 06:35:58,1.1.1.1,Online,34.34,94.8
2026-03-29 06:35:58,192.168.1.1,Online,2.78,99.6
2026-03-29 06:36:09,8.8.8.8,Online,47.55,92.9
2026-03-29 06:36:09,1.1.1.1,Online,29.98,95.5
2026-03-29 06:36:09,192.168.1.1,Online,2.91,99.6
2026-03-29 06:36:19,8.8.8.8,Online,42.5,93.6
2026-03-29 06:36:19,1.1.1.1,Online,40.46,93.9
2026-03-29 06:36:19,192.168.1.1,Online,3.69,99.4
2026-03-29 06:36:29,8.8.8.8,Online,44.73,93.3
2026-03-29 06:36:29,1.1.1.1,Online,31.11,95.3
2026-03-29 06:36:29,192.168.1.1,Online,3.79,99.4
2026-03-29 06:36:39,8.8.8.8,Online,42.56,93.6
2026-03-29 06:36:39,1.1.1.1,Online,33.47,95.0
2026-03-29 06:36:39,192.168.1.1,Online,3.25,99.5
2026-03-29 06:36:49,8.8.8.8,Online,65.07,90.2
2026-03-29 06:36:49,1.1.1.1,Online,40.46,93.9
2026-03-29 06:36:49,192.168.1.1,Online,4.91,99.3
2026-03-29 06:36:59,8.8.8.8,Online,48.86,92.7
2026-03-29 06:36:59,1.1.1.1,Online,30.53,95.4
2026-03-29 06:36:59,192.168.1.1,Online,3.51,99.5
2026-03-29 06:37:09,8.8.8.8,Online,49.97,92.5
2026-03-29 06:37:09,1.1.1.1,Online,29.34,95.6
2026-03-29 06:37:09,192.168.1.1,Online,3.45,99.5
2026-03-29 06:37:19,8.8.8.8,Online,48.58,92.7
2026-03-29 06:37:19,1.1.1.1,Online,30.56,95.4
2026-03-29 06:37:19,192.168.1.1,Online,4.64,99.3
2026-03-29 06:37:30,8.8.8.8,Online,49.24,92.6
2026-03-29 06:37:30,1.1.1.1,Online,38.33,94.3
2026-03-29 06:37:30,192.168.1.1,Online,3.6,99.5
2026-03-29 06:37:40,8.8.8.8,Online,35.19,94.7
2026-03-29 06:37:40,1.1.1.1,Online,44.12,93.4
2026-03-29 06:37:40,192.168.1.1,Online,3.62,99.5
2026-03-29 06:37:50,8.8.8.8,Online,40.84,93.9
2026-03-29 06:37:50,1.1.1.1,Online,29.74,95.5
2026-03-29 06:37:50,192.168.1.1,Online,3.14,99.5
2026-03-29 06:38:00,8.8.8.8,Online,47.0,93.0
2026-03-29 06:38:00,1.1.1.1,Online,30.7,95.4
2026-03-29 06:38:00,192.168.1.1,Online,3.79,99.4
2026-03-29 06:38:10,8.8.8.8,Online,51.39,92.3
2026-03-29 06:38:10,1.1.1.1,Online,50.26,92.5
2026-03-29 06:38:10,192.168.1.1,Online,2.8,99.6
2026-03-29 06:38:20,8.8.8.8,Online,52.07,92.2
2026-03-29 06:38:20,1.1.1.1,Online,29.41,95.6
2026-03-29 06:38:20,192.168.1.1,Online,3.01,99.5
2026-03-29 06:38:30,8.8.8.8,Online,39.36,94.1
2026-03-29 06:38:30,1.1.1.1,Online,30.77,95.4
2026-03-29 06:38:30,192.168.1.1,Online,3.09,99.5
2026-03-29 06:38:40,8.8.8.8,Online,41.92,93.7
2026-03-29 06:38:41,1.1.1.1,Online,28.48,95.7
2026-03-29 06:38:41,192.168.1.1,Online,3.71,99.4
2026-03-29 06:38:51,8.8.8.8,Online,39.16,94.1
2026-03-29 06:38:51,1.1.1.1,Online,32.41,95.1
2026-03-29 06:38:51,192.168.1.1,Online,3.3,99.5
2026-03-29 06:39:01,8.8.8.8,Online,57.23,91.4
2026-03-29 06:39:01,1.1.1.1,Online,54.04,91.9
2026-03-29 06:39:01,192.168.1.1,Online,3.56,99.5
2026-03-29 06:39:11,8.8.8.8,Online,52.0,92.2
2026-03-29 06:39:11,1.1.1.1,Online,26.23,96.1
2026-03-29 06:39:11,192.168.1.1,Online,3.85,99.4
2026-03-29 06:39:21,8.8.8.8,Online,39.02,94.1
2026-03-29 06:39:21,1.1.1.1,Online,30.95,95.4
2026-03-29 06:39:21,192.168.1.1,Online,3.44,99.5
2026-03-29 06:39:31,8.8.8.8,Online,42.98,93.6
2026-03-29 06:39:31,1.1.1.1,Online,31.87,95.2
2026-03-29 06:39:31,192.168.1.1,Online,3.39,99.5
2026-03-29 06:39:41,8.8.8.8,Online,38.39,94.2
2026-03-29 06:39:41,1.1.1.1,Online,34.2,94.9
2026-03-29 06:39:41,192.168.1.1,Online,3.02,99.5
2026-03-29 06:39:51,8.8.8.8,Online,41.23,93.8
2026-03-29 06:39:51,1.1.1.1,Online,29.1,95.6
2026-03-29 06:39:51,192.168.1.1,Online,3.57,99.5
2026-03-29 06:40:01,8.8.8.8,Online,52.01,92.2
2026-03-29 06:40:01,1.1.1.1,Online,30.35,95.4
2026-03-29 06:40:01,192.168.1.1,Online,3.37,99.5
2026-03-29 06:40:12,8.8.8.8,Online,41.25,93.8
2026-03-29 06:40:12,1.1.1.1,Online,29.91,95.5
2026-03-29 06:40:12,192.168.1.1,Online,3.63,99.5
2026-03-29 06:40:22,8.8.8.8,Online,44.12,93.4
2026-03-29 06:40:22,1.1.1.1,Online,30.81,95.4
2026-03-29 06:40:22,192.168.1.1,Online,3.03,99.5
2026-03-29 06:40:32,8.8.8.8,Online,36.66,94.5
2026-03-29 06:40:32,1.1.1.1,Online,30.67,95.4
2026-03-29 06:40:32,192.168.1.1,Online,3.08,99.5
2026-03-29 06:40:42,8.8.8.8,Online,44.94,93.3
2026-03-29 06:40:42,1.1.1.1,Online,34.33,94.9
2026-03-29 06:40:42,192.168.1.1,Online,3.41,99.5
2026-03-29 06:40:52,8.8.8.8,Online,43.59,93.5
2026-03-29 06:40:52,1.1.1.1,Online,36.07,94.6
2026-03-29 06:40:52,192.168.1.1,Online,3.12,99.5
2026-03-29 06:41:02,8.8.8.8,Online,52.96,92.1
2026-03-29 06:41:02,1.1.1.1,Online,36.94,94.5
2026-03-29 06:41:02,192.168.1.1,Online,3.16,99.5
2026-03-29 06:41:12,8.8.8.8,Online,48.57,92.7
2026-03-29 06:41:12,1.1.1.1,Online,30.79,95.4
2026-03-29 06:41:12,192.168.1.1,Online,3.52,99.5
2026-03-29 06:41:22,8.8.8.8,Online,48.97,92.7
2026-03-29 06:41:23,1.1.1.1,Online,52.6,92.1
2026-03-29 06:41:23,192.168.1.1,Online,3.51,99.5
2026-03-29 06:41:33,8.8.8.8,Online,46.7,93.0
2026-03-29 06:41:33,1.1.1.1,Online,44.37,93.3
2026-03-29 06:41:33,192.168.1.1,Online,3.52,99.5
2026-03-29 06:41:43,8.8.8.8,Online,48.3,92.8
2026-03-29 06:41:43,1.1.1.1,Online,34.29,94.9
2026-03-29 06:41:43,192.168.1.1,Online,3.4,99.5
2026-03-29 06:41:53,8.8.8.8,Online,48.9,92.7
2026-03-29 06:41:53,1.1.1.1,Online,40.3,94.0
2026-03-29 06:41:53,192.168.1.1,Online,3.04,99.5
2026-03-29 06:42:03,8.8.8.8,Online,46.36,93.0
2026-03-29 06:42:03,1.1.1.1,Online,35.44,94.7
2026-03-29 06:42:03,192.168.1.1,Online,3.96,99.4
2026-03-29 06:42:13,8.8.8.8,Online,37.39,94.4
2026-03-29 06:42:13,1.1.1.1,Online,36.41,94.5
2026-03-29 06:42:13,192.168.1.1,Online,3.13,99.5
2026-03-29 06:42:23,8.8.8.8,Online,50.53,92.4
2026-03-29 06:42:23,1.1.1.1,Online,42.25,93.7
2026-03-29 06:42:23,192.168.1.1,Online,3.37,99.5
2026-03-29 06:42:33,8.8.8.8,Online,38.83,94.2
2026-03-29 06:42:33,1.1.1.1,Online,37.69,94.3
2026-03-29 06:42:33,192.168.1.1,Online,3.5,99.5
2026-03-29 06:42:56,8.8.8.8,Online,41.98,93.7
2026-03-29 06:42:56,1.1.1.1,Online,52.69,92.1
2026-03-29 06:42:56,192.168.1.1,Online,3.15,99.5
2026-03-29 06:43:06,8.8.8.8,Online,53.28,92.0
2026-03-29 06:43:06,1.1.1.1,Online,44.49,93.3
2026-03-29 06:43:06,192.168.1.1,Online,3.4,99.5
2026-03-29 06:43:16,8.8.8.8,Online,47.27,92.9
2026-03-29 06:43:16,1.1.1.1,Online,41.89,93.7
2026-03-29 06:43:16,192.168.1.1,Online,4.49,99.3
2026-03-29 06:43:26,8.8.8.8,Online,50.58,92.4
2026-03-29 06:43:26,1.1.1.1,Online,46.57,93.0
2026-03-29 06:43:26,192.168.1.1,Online,2.91,99.6
2026-03-29 06:43:36,8.8.8.8,Online,55.05,91.7
2026-03-29 06:43:36,1.1.1.1,Online,41.16,93.8
2026-03-29 06:43:36,192.168.1.1,Online,3.26,99.5
2026-03-29 06:43:46,8.8.8.8,Online,43.28,93.5
2026-03-29 06:43:46,1.1.1.1,Online,39.93,94.0
2026-03-29 06:43:46,192.168.1.1,Online,3.58,99.5
2026-03-29 06:43:56,8.8.8.8,Online,40.41,93.9
2026-03-29 06:43:56,1.1.1.1,Online,34.31,94.9
2026-03-29 06:43:56,192.168.1.1,Online,2.92,99.6
2026-03-29 06:44:07,8.8.8.8,Online,49.39,92.6
2026-03-29 06:44:07,1.1.1.1,Online,28.73,95.7
2026-03-29 06:44:07,192.168.1.1,Online,3.26,99.5
2026-03-29 06:44:17,8.8.8.8,Online,49.54,92.6
2026-03-29 06:44:17,1.1.1.1,Online,39.42,94.1
2026-03-29 06:44:17,192.168.1.1,Online,2.77,99.6
2026-03-29 06:44:27,8.8.8.8,Online,36.25,94.6
2026-03-29 06:44:27,1.1.1.1,Online,40.89,93.9
2026-03-29 06:44:27,192.168.1.1,Online,4.0,99.4
2026-03-29 06:44:37,8.8.8.8,Online,50.93,92.4
2026-03-29 06:44:37,1.1.1.1,Online,52.87,92.1
2026-03-29 06:44:37,192.168.1.1,Online,4.59,99.3
2026-03-29 06:44:47,8.8.8.8,Online,40.06,94.0
2026-03-29 06:44:47,1.1.1.1,Online,42.93,93.6
2026-03-29 06:44:47,192.168.1.1,Online,3.91,99.4
2026-03-29 06:44:57,8.8.8.8,Online,38.97,94.2
2026-03-29 06:44:57,1.1.1.1,Online,34.95,94.8
2026-03-29 06:44:57,192.168.1.1,Online,3.24,99.5
2026-03-29 06:45:08,8.8.8.8,Online,51.77,92.2
2026-03-29 06:45:08,1.1.1.1,Online,27.14,95.9
2026-03-29 06:45:08,192.168.1.1,Online,3.31,99.5
2026-03-29 06:45:18,8.8.8.8,Online,45.54,93.2
2026-03-29 06:45:18,1.1.1.1,Online,33.94,94.9
2026-03-29 06:45:18,192.168.1.1,Online,2.96,99.6
2026-03-29 06:45:28,8.8.8.8,Online,43.4,93.5
2026-03-29 06:45:28,1.1.1.1,Online,35.31,94.7
2026-03-29 06:45:28,192.168.1.1,Online,3.3,99.5
2026-03-29 06:45:38,8.8.8.8,Online,59.65,91.1
2026-03-29 06:45:38,1.1.1.1,Online,31.48,95.3
2026-03-29 06:45:38,192.168.1.1,Online,2.81,99.6
2026-03-29 06:45:48,8.8.8.8,Online,45.01,93.2
2026-03-29 06:45:48,1.1.1.1,Online,34.46,94.8
2026-03-29 06:45:48,192.168.1.1,Online,3.2,99.5
2026-03-29 06:45:58,8.8.8.8,Online,43.89,93.4
2026-03-29 06:45:58,1.1.1.1,Online,38.63,94.2
2026-03-29 06:45:58,192.168.1.1,Online,5.3,99.2
2026-03-29 06:46:09,8.8.8.8,Online,53.86,91.9
2026-03-29 06:46:09,1.1.1.1,Online,31.24,95.3
2026-03-29 06:46:09,192.168.1.1,Online,3.34,99.5
2026-03-29 06:46:19,8.8.8.8,Online,37.08,94.4
2026-03-29 06:46:19,1.1.1.1,Online,27.56,95.9
2026-03-29 06:46:19,192.168.1.1,Online,4.13,99.4
2026-03-29 06:46:29,8.8.8.8,Online,47.88,92.8
2026-03-29 06:46:29,1.1.1.1,Online,39.13,94.1
2026-03-29 06:46:29,192.168.1.1,Online,3.17,99.5
2026-03-29 06:46:39,8.8.8.8,Online,50.25,92.5
2026-03-29 06:46:39,1.1.1.1,Online,36.12,94.6
2026-03-29 06:46:39,192.168.1.1,Online,2.8,99.6
2026-03-29 06:46:49,8.8.8.8,Online,56.3,91.6
2026-03-29 06:46:49,1.1.1.1,Online,30.33,95.5
2026-03-29 06:46:49,192.168.1.1,Online,3.37,99.5
2026-03-29 06:47:00,8.8.8.8,Online,49.82,92.5
2026-03-29 06:47:00,1.1.1.1,Online,34.64,94.8
2026-03-29 06:47:00,192.168.1.1,Online,3.05,99.5
2026-03-29 06:47:10,8.8.8.8,Online,49.99,92.5
2026-03-29 06:47:10,1.1.1.1,Online,26.19,96.1
2026-03-29 06:47:10,192.168.1.1,Online,3.09,99.5
2026-03-29 06:47:20,8.8.8.8,Online,58.69,91.2
2026-03-29 06:47:20,1.1.1.1,Online,29.39,95.6
2026-03-29 06:47:20,192.168.1.1,Online,3.11,99.5
2026-03-29 06:47:30,8.8.8.8,Online,55.05,91.7
2026-03-29 06:47:30,1.1.1.1,Online,29.71,95.5
2026-03-29 06:47:30,192.168.1.1,Online,3.41,99.5
2026-03-29 06:47:40,8.8.8.8,Online,49.84,92.5
2026-03-29 06:47:40,1.1.1.1,Online,32.74,95.1
2026-03-29 06:47:40,192.168.1.1,Online,3.54,99.5
2026-03-29 06:47:50,8.8.8.8,Online,40.64,93.9
2026-03-29 06:47:50,1.1.1.1,Online,41.22,93.8
2026-03-29 06:47:50,192.168.1.1,Online,3.49,99.5
2026-03-29 06:48:00,8.8.8.8,Online,49.16,92.6
2026-03-29 06:48:00,1.1.1.1,Online,30.6,95.4
2026-03-29 06:48:00,192.168.1.1,Online,3.36,99.5
2026-03-29 06:48:10,8.8.8.8,Online,42.12,93.7
2026-03-29 06:48:10,1.1.1.1,Online,30.93,95.4
2026-03-29 06:48:10,192.168.1.1,Online,2.7,99.6
2026-03-29 06:48:21,8.8.8.8,Online,44.65,93.3
2026-03-29 06:48:21,1.1.1.1,Online,30.8,95.4
2026-03-29 06:48:21,192.168.1.1,Online,3.98,99.4
2026-03-29 06:48:31,8.8.8.8,Online,61.03,90.8
2026-03-29 06:48:31,1.1.1.1,Online,43.89,93.4
2026-03-29 06:48:31,192.168.1.1,Online,4.26,99.4
2026-03-29 06:48:41,8.8.8.8,Online,47.5,92.9
2026-03-29 06:48:41,1.1.1.1,Online,31.32,95.3
2026-03-29 06:48:41,192.168.1.1,Online,4.04,99.4
2026-03-29 06:48:51,8.8.8.8,Online,43.76,93.4
2026-03-29 06:48:51,1.1.1.1,Online,30.33,95.5
2026-03-29 06:48:51,192.168.1.1,Online,3.89,99.4
2026-03-29 06:49:01,8.8.8.8,Online,48.07,92.8
2026-03-29 06:49:01,1.1.1.1,Online,28.09,95.8
2026-03-29 06:49:01,192.168.1.1,Online,3.67,99.4
2026-03-29 06:49:11,8.8.8.8,Online,52.29,92.2
2026-03-29 06:49:11,1.1.1.1,Online,29.93,95.5
2026-03-29 06:49:11,192.168.1.1,Online,3.59,99.5
2026-03-29 06:49:21,8.8.8.8,Online,49.98,92.5
2026-03-29 06:49:21,1.1.1.1,Online,30.1,95.5
2026-03-29 06:49:21,192.168.1.1,Online,3.38,99.5
2026-03-29 06:49:31,8.8.8.8,Online,40.67,93.9
2026-03-29 06:49:32,1.1.1.1,Online,30.06,95.5
2026-03-29 06:49:32,192.168.1.1,Online,4.03,99.4
2026-03-29 06:49:42,8.8.8.8,Online,50.03,92.5
2026-03-29 06:49:42,1.1.1.1,Online,30.19,95.5
2026-03-29 06:49:42,192.168.1.1,Online,3.63,99.5
2026-03-29 06:49:52,8.8.8.8,Online,48.04,92.8
2026-03-29 06:49:52,1.1.1.1,Online,30.32,95.5
2026-03-29 06:49:52,192.168.1.1,Online,3.89,99.4
2026-03-29 06:50:02,8.8.8.8,Online,47.83,92.8
2026-03-29 06:50:02,1.1.1.1,Online,30.4,95.4
2026-03-29 06:50:02,192.168.1.1,Online,3.61,99.5
2026-03-29 06:50:12,8.8.8.8,Online,47.57,92.9
2026-03-29 06:50:12,1.1.1.1,Online,30.38,95.4
2026-03-29 06:50:12,192.168.1.1,Online,3.28,99.5
2026-03-29 06:50:22,8.8.8.8,Online,42.06,93.7
2026-03-29 06:50:22,1.1.1.1,Online,30.51,95.4
2026-03-29 06:50:22,192.168.1.1,Online,3.46,99.5
2026-03-29 06:50:32,8.8.8.8,Online,65.79,90.1
2026-03-29 06:50:32,1.1.1.1,Online,30.81,95.4
2026-03-29 06:50:32,192.168.1.1,Online,3.52,99.5
2026-03-29 06:50:42,8.8.8.8,Online,47.66,92.9
2026-03-29 06:50:42,1.1.1.1,Online,29.69,95.5
2026-03-29 06:50:42,192.168.1.1,Online,4.44,99.3
2026-03-29 06:50:53,8.8.8.8,Online,60.44,90.9
2026-03-29 06:50:53,1.1.1.1,Online,29.86,95.5
2026-03-29 06:50:53,192.168.1.1,Online,3.01,99.5
2026-03-29 06:51:03,8.8.8.8,Online,53.35,92.0
2026-03-29 06:51:03,1.1.1.1,Online,42.98,93.6
2026-03-29 06:51:03,192.168.1.1,Online,3.45,99.5
2026-03-29 06:51:13,8.8.8.8,Online,38.86,94.2
2026-03-29 06:51:13,1.1.1.1,Online,30.96,95.4
